Ferry Pass	30.510201	-87.212471
Nassau Village-Ratliff	30.51111	-81.80925
Brushy Creek	30.513531	-97.739731
Maler Kotla	30.51667	75.883331
Niceville	30.516859	-86.48217
Jasper	30.51827	-82.948189
Ensley	30.51881	-87.272751
Fairhope	30.52297	-87.903328
Picayune	30.525471	-89.679512
Talamba	30.527081	72.240112
Erwinville	30.531019	-91.40789
Caldwell	30.531321	-96.693031
Chichawatni	30.533331	72.699997
Opelousas	30.533529	-92.081512
Latimer	30.534639	-88.866699
Al Basrah	30.53488	47.788849
Xiashi	30.536289	120.686378
Vancleave	30.54047	-88.687523
Hutto	30.5427	-97.546669
At Tall al Kabir	30.544479	31.78525
Deqing	30.544849	119.9599
Greenwood	30.54491	-91.106773
Monticello	30.5452	-83.870163
Natalbany	30.546301	-90.48481
Brownsfield	30.546579	-91.120659
Theodore	30.547689	-88.175278
Horseshoe Bay	30.54825	-98.337799
Santa Ana	30.549999	-111.116669
Nahan	30.549999	77.300003
Bahawalnagar	30.550831	73.390831
Robertsdale	30.553801	-87.711929
Central	30.55435	-91.036774
Banur	30.555559	76.71833
Port Barre	30.5602	-91.95401
Quwaysina	30.564819	31.15777
Joshimath	30.566669	79.566673
Sonora	30.566851	-100.643433
Daira Din Panah	30.5702	70.936111
Taylor	30.570761	-97.409439
Marble Falls	30.578239	-98.272797
Leander	30.57881	-97.853073
Pishin	30.58028	66.996109
Gonzalez	30.581579	-87.291359
Kotkapura	30.5819	74.832977
Basirpur	30.583179	73.829002
Wuhan	30.58333	114.26667
Caidian	30.58333	114.033333
Quincy	30.587139	-84.583252
Az Zaqaziq	30.587681	31.502001
Baker	30.58824	-91.168159
Basi	30.5888	76.845596
Granite Shoals	30.589081	-98.383919
Tillmans Corner	30.590191	-88.170837
Sarai Sidhu	30.594891	71.969772
Behbahan	30.5959	50.241699
Ash Shuhada	30.59618	30.89875
Bagdad	30.598801	-87.031082
Pace	30.59936	-87.161079
Daphne	30.603531	-87.903603
Ismailia	30.604271	32.272251
Amloh	30.6084	76.231903
Mitzpe Ramon	30.609444	34.801109
East Milton	30.615191	-87.021629
Al Qurayn	30.61618	31.73514
Jalalabad	30.616671	74.25
Villa Ahumada	30.616671	-106.51667
Al Qanayat	30.618799	31.460991
College Station	30.627979	-96.334412
Yulee	30.631901	-81.606491
Milton	30.63241	-87.039688
Georgetown	30.63269	-97.677231
Magdalena de Kino	30.633329	-110.949997
Mamou	30.63381	-92.419296
Sirhind	30.645559	76.3825
Zachary	30.64852	-91.156502
Shadegan	30.649719	48.664719
Jingling	30.65	113.099998
Hanchuan	30.65	113.76667
Raikot	30.65	75.599998
Rockdale	30.655479	-97.001373
Chizhou	30.65778	117.483063
Kingsland	30.658239	-98.440582
Kirbyville	30.66048	-93.892677
Chengdu	30.66667	104.066673
Montgomery	30.66667	73.099998
Faridkot	30.66667	74.75
Fernandina Beach	30.66968	-81.462593
Duobao	30.67	112.689522
Dipalpur	30.67091	73.652924
Hihya	30.671301	31.588011
Bryan	30.67436	-96.369957
Spanish Fort	30.67491	-87.915268
Ahmadpur Sial	30.67539	71.748283
Mohali	30.679951	76.722107
Tala	30.68025	30.942921
Bagha Purana	30.683331	75.099998
Badhni Kalan	30.683331	75.283333
Chima	30.6854	76.086304
Ville Platte	30.687969	-92.271523
Point Baker	30.690189	-87.053581
Hilliard	30.691071	-81.917328
Basi	30.691669	76.398613
Mobile	30.694361	-88.043053
West Livingston	30.69825	-95.001877
Altar	30.700001	-111.816673
Pitiquito	30.700001	-112.083328
Chakrata	30.700001	77.849998
Aghajari	30.7006	49.831501
New Roads	30.701571	-91.436218
Khanna	30.704439	76.223061
Taunsa	30.70484	70.650513
Chattahoochee	30.705191	-84.842979
Ozona	30.710171	-101.200668
Livingston	30.711029	-94.932991
Zifta	30.714199	31.244249
Yichang	30.714439	111.284721
Heroica Caborca	30.716669	-112.150002
Esqueda	30.716669	-109.583328
Guru Har Sahai	30.716669	74.416672
Al Harithah	30.718611	47.720829
Al Ibrahimiyah	30.718769	31.56299
DeFuniak Springs	30.72102	-86.115219
Huntsville	30.72353	-95.550781
Abu Kabir	30.72508	31.67148
Amite	30.72657	-90.50898
Faqus	30.730061	31.801821
Saint Marys	30.730511	-81.546494
Nishinoomote	30.73333	131.0
Uttarkashi	30.73333	78.449997
Kamalia	30.73333	72.650002
Chandigarh	30.734301	76.793297
Bakhri Ahmad Khan	30.735861	70.837959
Busayra	30.7376	35.60775
Prichard	30.7388	-88.078888
Hujra	30.741791	73.823578
Kharar	30.74444	76.647781
Khadan Khak	30.74774	67.708458
Mason	30.748791	-99.230614
Chak Azam Saffo	30.75	73.033333
Colonia Vicente Guerrero	30.75	-116.0
Jiaxing	30.752199	120.75
Diyarb Najm	30.754219	31.439251
Ajdabiya	30.755449	20.226259
Burnet	30.75824	-98.228363
Llano	30.75935	-98.675041
Omidiyeh	30.75972	49.705002
Kawm Hamadah	30.76096	30.69733
Crestview	30.762131	-86.570511
Chickasaw	30.7638	-88.074722
Kanganpur	30.766291	74.123108
Pir Mahal	30.76667	72.433327
Kot Sultan	30.773701	70.931252
Marianna	30.774361	-85.226868
Woodville	30.7752	-94.415482
Gaoping	30.775761	106.102943
Chipley	30.78186	-85.538544
Imuris	30.783331	-110.866669
Jagraon	30.783331	75.48333
Quitman	30.78492	-83.559883
Basti Dosa	30.787689	70.86853
Tanda	30.788469	31.001921
Bogalusa	30.791019	-89.848686
Bonifay	30.791861	-85.679649
Morinda	30.791941	76.496391
Kafr Saqr	30.79336	31.62575
Dehdasht	30.794901	50.564579
Nanchong	30.79508	106.08474
Pinjaur	30.79722	76.917221
Kingsland	30.799959	-81.689827
Moga	30.799999	75.166672
Wanxian	30.80389	108.389717
Oakdale	30.80547	-92.621529
Okara	30.80806	73.445831
Zarand	30.81271	56.563992
Oakdale	30.816031	-92.660423
Doraha	30.816669	76.01667
Barkot	30.816669	78.199997
Khamanon	30.818609	76.35083
Saraland	30.82074	-88.070557
Kafr az Zayyat	30.8248	30.81805
Ad Dilinjat	30.827909	30.536329
Al Alamayn	30.83007	28.955021
Folkston	30.830509	-82.009842
Valdosta	30.832701	-83.278488
Mamu Kanjan	30.83333	72.800003
Garh Maharaja	30.833879	71.905289
Kalka	30.83444	76.933327
Thomasville	30.83658	-83.978783
Samrala	30.83667	76.18972
Parwanoo	30.83716	76.961418
Jackson	30.8374	-91.217613
At Tafilah	30.837521	35.60442
Poplarville	30.840191	-89.534233
DeRidder	30.84631	-93.289047
Franklinton	30.84713	-90.153137
Newton	30.84853	-93.757401
Jiashan	30.84918	120.925827
Camalu	30.85	-116.066673
Talwandi Bhai	30.85	74.933327
Rajgarh	30.85	77.300003
Satsuma	30.853239	-88.056107
Cameron	30.853251	-96.976929
Wiggins	30.85824	-89.13533
Eldorado	30.86017	-100.600929
Xinzhou	30.866671	114.800003
Huzhou	30.8703	120.0933
Cairo	30.877411	-84.201286
Hearne	30.878519	-96.593033
Bay Minette	30.882959	-87.773048
Dagshai	30.883329	77.050003
Renala Khurd	30.883329	73.599998
Huangpi	30.884529	114.377892
Creola	30.89185	-88.039719
Mustafabad	30.89222	73.498894
Fort Stockton	30.894039	-102.879318
Ramshir	30.8946	49.409199
Kasauli	30.89889	76.964722
Ludhiana	30.9	75.849998
Bainbridge	30.903799	-84.57547
Abu al Matamir	30.910179	30.174379
Hawsh Isa	30.9128	30.29018
Machhiwara	30.914721	76.198334
Xiaogan	30.91667	113.900002
Firozpur	30.91667	74.599998
Solan	30.91667	77.116669
Ouarzazat	30.91894	-6.89341
Jasper	30.9202	-93.996582
Chaman	30.923599	66.451157
Lucedale	30.92519	-88.590019
Sparks	30.92852	-97.359718
Kentwood	30.93824	-90.50898
Basyun	30.93976	30.813379
Aja	30.94154	31.29151
Trinity	30.94519	-95.375504
Salado	30.94713	-97.53862
Madisonville	30.949909	-95.911621
Cananea	30.950001	-110.300003
Yingcheng	30.950001	113.550003
Wusong	30.950001	117.783333
Kot Isa Khan	30.950001	75.133331
Az Zuwaytinah	30.9522	20.12022
Xuanzhou	30.952499	118.75528
Bunkie	30.953251	-92.182632
Graceville	30.95685	-85.516602
Malone	30.957689	-85.162148
Baddi	30.95783	76.791359
Samannud	30.960329	31.24332
Leiah	30.961281	70.939041
Chunian	30.96397	73.980293
Rupnagar	30.966391	76.533058
Zira	30.968531	74.991058
Nahiyat al Fuhud	30.969721	46.722778
Sabathu	30.971939	76.993332
Qutur	30.97225	30.956141
Toba Tek Singh	30.974331	72.482689
Al Mahallah al Kubra	30.974501	31.164989
Arar	30.975309	41.038078
Simmesport	30.983521	-91.800117
Cottonport	30.984079	-92.053459
Little River-Academy	30.98629	-97.358612
Tianpeng	30.986641	103.939331
Yeroham	30.987221	34.931389
Hahira	30.99131	-83.372658
San Felipe	31.0	-114.866669
Lumberton	31.001289	-89.452293
Florala	31.00518	-86.328003
Zhicheng	31.006109	119.90361
Pattoki	31.01667	73.849998
Atmore	31.02379	-87.493874
Zabol	31.0287	61.501202
Phillaur	31.029169	75.784172
Geneva	31.032961	-85.863823
Tandlianwala	31.033331	73.133331
Jingmen	31.033609	112.20472
Songjiang	31.03595	121.2146
Al Mansurah	31.036369	31.38069
Homerville	31.0366	-82.747078
Damanhur	31.039169	30.469139
Van Horn	31.03986	-104.830772
Donalsonville	31.040461	-84.879089
Lakeland	31.04104	-83.07515
Xinshi	31.047041	113.140984
Rahon	31.049999	76.116669
Nalagarh	31.049999	76.716667
Fort Polk South	31.0511	-93.215782
An Nasiriyah	31.05205	46.261021
Talkha	31.0539	31.377871
Belton	31.056009	-97.464447
At Tayyibah	31.056721	35.601681
Yunmeng Chengguanzhen	31.06251	113.76545
Lampasas	31.06378	-98.181702
Al Mazar	31.065559	35.69611
Dimona	31.066669	35.033329
Balachor	31.066669	76.316673
Shahkot	31.077499	75.337219
Nolanville	31.078791	-97.605568
Harker Heights	31.083509	-97.659737
Dikirnis	31.088711	31.594271
Citronelle	31.090731	-88.228058
East Brewton	31.093229	-87.062752
Tongchuan	31.09407	105.087311
Nurmahal	31.09639	75.596672
Temple	31.09823	-97.342781
Shimla	31.1	77.166672
Ascencion	31.1	-107.98333
Jutogh	31.1	77.116669
Hartford	31.1024	-85.696877
Fort Polk North	31.10302	-93.179131
Makhu	31.103331	74.99778
Brewton	31.105181	-87.072189
Slocomb	31.108231	-85.594383
Samson	31.112949	-86.046051
Kafr ash Shaykh	31.1143	30.940121
New Llano	31.11491	-93.271553
Kasur	31.115561	74.446671
Zhouzhuang	31.11614	120.8451
Nawashahr	31.116671	76.133331
Theog	31.116671	77.349998
Killeen	31.117121	-97.727798
Minyat an Nasr	31.12294	31.6399
Copperas Cove	31.12406	-97.903084
Nakodar	31.12583	75.473328
Pelham	31.12768	-84.151848
Marksville	31.12797	-92.066238
Deyang	31.13019	104.381981
Al Arish	31.13159	33.798439
Markaz-e Hukumat-e Darweshan	31.13232	64.193398
Disuq	31.133051	30.64649
Ayy	31.133329	35.640831
Kafr ad Dawwar	31.13385	30.128429
Fort Hood	31.13489	-97.775612
Brady	31.13517	-99.33506
Saint Simons	31.135229	-81.390099
Adel	31.13714	-83.423492
Khem Karan	31.14278	74.566673
Magnolia	31.14323	-90.45871
Purvis	31.14324	-89.40979
Leesville	31.14352	-93.261002
Morgans Point Resort	31.14823	-97.463341
Gojra	31.148741	72.686562
Brunswick	31.14995	-81.491493
Arki	31.15	76.966667
Al Manzilah	31.15815	31.937
Izra	31.15889	35.69278
Abadeh	31.160801	52.6506
Karak City	31.163679	35.762039
Taylor	31.1649	-85.468269
Zhongxiang	31.166109	112.583061
Qamdo	31.16667	97.23333
Jandiala	31.16667	75.616669
Nurpur Kalan	31.16667	76.48333
Sparks	31.166861	-83.437378
Saint Simon Mills	31.17079	-81.407318
Colquitt	31.171289	-84.733253
Kot Radha Kishan	31.172501	74.099716
Macheng	31.178329	115.031937
Chak Two Hundred Forty-Nine TDA	31.17959	71.209457
Moultrie	31.179911	-83.789062
Al Jamaliyah	31.180861	31.865179
Qir Moav	31.18248	35.699989
Al Matariyah	31.182871	32.031078
Ashford	31.182961	-85.23632
Banga	31.186939	75.992218
Diboll	31.18713	-94.781036
Big Lake	31.19154	-101.460388
Songling	31.1933	120.717583
Shirbin	31.19544	31.521271
San Saba	31.195721	-98.718102
Bhai Pheru	31.200001	73.949997
Adir	31.202169	35.761551
Dock Junction	31.20245	-81.516769
Fuwah	31.202909	30.55018
Nashville	31.20742	-83.250153
Az Zarqa	31.20829	31.63554
Surt	31.20892	16.588659
Country Club Estates	31.21273	-81.464272
Waycross	31.213551	-82.354019
Bilqas Qism Awwal	31.21452	31.357981
Sultanpur	31.215281	75.199722
Alexandria	31.215639	29.955271
Dazhou	31.215919	107.500923
Eden	31.21628	-99.845627
Garhshankar	31.216669	76.133331
Dijkot	31.216669	72.98333
Rohru	31.216669	77.75
Phagwara	31.217779	75.76944
Raja Jang	31.220831	74.251938
Deenwood	31.22188	-82.385406
Shanghai	31.222219	121.458061
Dothan	31.22323	-85.390488
Karor	31.227409	70.949226
Camilla	31.231291	-84.210457
Ibusuki	31.23333	130.649994
Lucheng	31.23357	117.280571
Cooper	31.24324	-95.582169
McComb	31.24379	-90.453148
Anandpur Sahib	31.25	76.5
Beersheba	31.25181	34.791302
Columbia	31.251841	-89.837578
Mudu	31.251961	120.511787
Raiwind	31.25444	74.217781
Port Said	31.25654	32.284119
Anlu	31.2575	113.678329
Shukat as Sufi	31.25997	34.2826
Ravar	31.265619	56.80545
Makurazaki	31.26667	130.316666
Ar Rabbah	31.26923	35.738289
Sidi Salim	31.271049	30.78665
Jhang Sadr	31.27154	72.328423
Huntington	31.277691	-94.576591
Ramhormoz	31.27997	49.603512
Patti	31.28083	74.857224
An Nasr	31.28137	34.302528
Opp	31.282669	-86.255508
Rafah	31.287001	34.259521
Al Fukhkhari	31.29278	34.330608
Pearson	31.297701	-82.852371
Kinsey	31.299061	-85.344383
Level Plains	31.29962	-85.777992
Agua Prieta	31.299999	-109.566673
Blackshear	31.306049	-82.242073
Marlin	31.30629	-96.898041
Khuzaah	31.306749	34.361099
Idku	31.307819	30.299009
Andalusia	31.3085	-86.483292
Heroica Nogales	31.30862	-110.942169
Daleville	31.310169	-85.71299
Alexandria	31.311291	-92.445137
Suzhou	31.31139	120.618057
Al Hamul	31.31146	31.147659
Ofaqim	31.3141	34.620251
Al Qasr	31.31444	35.744999
Enterprise	31.31517	-85.855217
Holly Springs	31.315729	-89.977859
Puerto Penasco	31.316669	-113.533333
Crockett	31.318239	-95.456612
Midland City	31.319059	-85.49382
West Hattiesburg	31.319059	-89.375061
Abasan al Kabirah	31.31913	34.34005
Ahvaz	31.320299	48.6693
Pineville	31.322399	-92.434303
Hudson	31.32268	-94.778259
Jalandhar	31.32556	75.57917
Hattiesburg	31.32712	-89.290337
Faraskur	31.329769	31.715071
Al Qurayyat	31.33176	37.342819
As Samawah	31.33198	45.294399
Jaranwala	31.33333	73.433327
Bilaspur	31.33333	76.75
Naco	31.334721	-109.948334
Wuhu	31.336571	118.375481
Lufkin	31.33824	-94.729103
Khan Yunis	31.340179	34.306271
Nogales	31.34038	-110.93425
Zhob	31.34111	69.448059
Abasan al Jadidah	31.341579	34.345921
Fort Rucker	31.342819	-85.715378
Bani Suhayla	31.34337	34.323372
Douglas	31.344549	-109.545341
Petal	31.34656	-89.260063
Headland	31.35128	-85.342163
Marsa Matruh	31.352539	27.245279
Nanlong	31.353331	106.063087
Nangal Township	31.366671	76.383331
Santokhgarh	31.366671	76.316673
Praxedis Guerrero	31.366671	-106.01667
Kahna	31.369169	74.36528
Darien	31.37023	-81.43399
Yicheng	31.370529	119.87027
Lehavim	31.372841	34.816189
Al Qararah	31.37389	34.340851
Yushan	31.377621	120.9543
Blakely	31.37768	-84.93409
Hickory Creek	31.37879	-95.321327
Kapurthala	31.37944	75.38472
Ar Ramadin	31.37952	34.91246
Kanoya	31.383329	130.850006
Mankera	31.38656	71.440666
As Samu	31.396709	35.066109
Crane	31.39736	-102.350143
Wadi as Salqa	31.40048	34.33754
Rosetta	31.40444	30.416389
Az Zahiriyah	31.40967	34.973289
Ash Shatrah	31.411711	46.174179
Elba	31.41461	-86.067719
Ball	31.415461	-92.411797
Damietta	31.416479	31.81332
Dayr al Balah	31.41655	34.345249
Faisalabad	31.41667	73.083328
Semirom	31.41667	51.566669
Kaseda	31.41667	130.316666
Netivot	31.42215	34.588581
Pecos	31.422911	-103.493233
Al Karmil	31.42301	35.132778
Licheng	31.430799	119.523987
Adampur	31.432779	75.717499
Alawalpur	31.432779	75.650833
Evergreen	31.4335	-86.956917
Gatesville	31.43516	-97.743912
Al Burj	31.43609	34.916969
Rabud	31.439091	35.016201
Al Burayj	31.43944	34.403061
Az Zuwaydah	31.439541	34.380531
Kartarpur	31.440001	75.499718
McGregor	31.444059	-97.40918
Mizdah	31.445141	12.98013
Nankana Sahib	31.4475	73.69722
Bisbee	31.448151	-109.928413
An Nusayrat	31.44861	34.392502
Tarn Taran	31.450001	74.925278
Yuta	31.450001	35.083328
Rampur	31.450001	77.633331
Ghumarwin	31.450001	76.716667
Bayt Amrah	31.450199	35.049519
Tifton	31.45046	-83.508499
Sierra Vista Southeast	31.45385	-110.21637
Juhr ad Dik	31.455709	34.437191
Kushima	31.45833	131.233337
Ozark	31.459061	-85.640488
Mianyang	31.459339	104.754242
Hewitt	31.462391	-97.195839
Sharqpur	31.463329	74.099998
San Angelo	31.46377	-100.437042
Al Mughraqah	31.46587	34.412079
Shibushi	31.466669	131.104996
Robinson	31.46767	-97.114723
Ar Rihiyah	31.4695	35.077808
Putney	31.470181	-84.117683
Rio Rico	31.471479	-110.976479
Khursa	31.482321	35.017422
Tarumizu	31.48333	130.699997
Una	31.48333	76.283333
Khallat ad Dar	31.49737	35.113621
Sham Churasi	31.49972	75.749443
Nagqu	31.5	92.0
Gaza	31.5	34.466671
Khurrianwala	31.500561	73.26667
Fabens	31.50234	-106.158592
Woodway	31.506001	-97.205009
Dura	31.507	35.02652
Izbat al Burj	31.5084	31.841061
Douglas	31.50881	-82.849869
Jackson	31.50905	-87.89444
Bayt Awwa	31.509109	34.949379
Center	31.510731	-96.424698
Essaouira	31.512501	-9.77
Tineghir	31.515711	-5.53428
Bani Naim	31.515909	35.164162
Dhilwan	31.516939	75.349998
Nicholls	31.51742	-82.634857
Dayr Samit	31.520571	34.974419
Beverly Hills	31.521561	-97.153893
Groesbeck	31.52434	-96.533867
Sederot	31.525	34.596931
Beverly	31.525169	-97.141953
Ar Rumaythah	31.526291	45.202461
Jabalya	31.52722	34.48634
Monroeville	31.527941	-87.324707
Khash	31.52919	62.79055
San Augustine	31.5299	-94.106033
Sylvester	31.530729	-83.835449
Hoshiarpur	31.532221	75.917221
Bholath	31.53278	75.50222
Hutang	31.533331	119.48333
Sundarnagar	31.533331	76.883331
Hebron	31.533331	35.099998
Bayt Hanun	31.535299	34.535789
Bayt Maqdum	31.53537	34.97192
Taffuh	31.538549	35.04966
Alma	31.53937	-82.462357
Mart	31.542391	-96.833603
Bayt Lahya	31.5464	34.49514
Waco	31.54933	-97.146667
Lahore	31.549721	74.343613
Bhogpur	31.549999	75.6325
Warburton	31.549999	73.833328
Langzhong	31.550369	105.993813
Sierra Vista	31.554541	-110.303688
Idhna	31.558741	34.974361
Gushu	31.55978	118.482887
Kagoshima-shi	31.560181	130.558136
Natchez	31.56044	-91.403168
Susangerd	31.560801	48.183102
Umm an Nasr	31.560841	34.518631
Jandiala Guru	31.56139	75.026672
Vidalia	31.565439	-91.425949
Jhumra	31.56781	73.183472
Belmont	31.568769	-88.48391
Many	31.568781	-93.484062
Wuxi	31.568871	120.288567
Bhawana	31.56918	72.648987
Ash Shuyukh	31.57004	35.156059
Bayt Kahil	31.57011	35.065022
Abbeville	31.57184	-85.250488
Al Majar al Kabir	31.572321	47.175289
Tarqumya	31.57551	35.01223
Albany	31.57851	-84.155739
Sair	31.57855	35.140171
Halhul	31.578581	35.105438
Brookhaven	31.57906	-90.440651
Grape Creek	31.579321	-100.5476
Minorca	31.57933	-91.481781
Mananwala	31.584169	73.687782
San Elizario	31.58511	-106.272758
Nahiyat ash Shinafiyah	31.58737	44.66016
Mehriz	31.591681	54.431782
Lashkar Gah	31.593821	64.371613
Bellmead	31.594049	-97.108887
Monahans	31.594299	-102.892647
Ocilla	31.59436	-83.250427
Bayt Ula	31.59618	35.029598
Chaohu	31.6	117.866669
Nichinan	31.6	131.366669
Nacogdoches	31.60351	-94.655487
Ellisville	31.60405	-89.19561
Jesup	31.607441	-81.885391
Nuba	31.608999	35.03455
Qiryat Gat	31.60998	34.764221
Bafq	31.612829	55.410671
Kandahar	31.613319	65.710129
Kharas	31.614799	35.04174
Bechar	31.616671	-2.21667
Ijuin	31.616671	130.399994
Begowal	31.616671	75.51667
Guangshui	31.6199	113.997803
Bayt Ummar	31.623289	35.104462
Bayt Fajjar	31.62443	35.154572
Bhakkar	31.62525	71.065742
Jonesville	31.62656	-91.818176
Teague	31.62711	-96.283859
Lacy-Lakeview	31.62933	-97.102783
Ferriday	31.630171	-91.554558
Marrakesh	31.631479	-8.00828
Amritsar	31.63306	74.865562
Socorro Mission Number 1 Colonia	31.636221	-106.290543
Hariana	31.637779	75.840828
Collins	31.645439	-89.555351
Changshu City	31.646151	120.74221
Sueyoshi	31.65	131.016663
Surif	31.65078	35.064388
Socorro	31.65456	-106.303307
Agua Dulce	31.655109	-106.13887
Gagret	31.66667	76.066673
Suluq	31.66818	20.25205
Ashqelon	31.66926	34.571491
Jannatah	31.66958	35.219608
Turayf	31.67252	38.663738
Sparks	31.672609	-106.2397
Zatarah	31.673611	35.256618
Waynesboro	31.674879	-88.646149
Cleveland	31.676821	-99.25367
Mexia	31.67989	-96.482201
Hassi Messaoud	31.68041	6.07286
Jena	31.683229	-92.133743
Hamirpur	31.683331	76.51667
Pandoh	31.683331	77.050003
Nahhalin	31.685591	35.120811
Xihe	31.686359	113.465851
Artas	31.68939	35.18681
Horizon City	31.69261	-106.207481
Laurel	31.69405	-89.130608
Al Khadir	31.69405	35.166851
Ad Dawhah	31.69948	35.18047
Al Jizah	31.69968	35.957211
Sarka Ghat	31.700001	76.73333
Bayt Sahur	31.700951	35.226311
Wesson	31.701281	-90.397591
Ifrane	31.702169	-6.3494
Hamilton	31.70377	-98.123917
Yicheng	31.70472	112.256111
Ashburn	31.706011	-83.653221
Bethlehem	31.70619	35.200321
Husan	31.709311	35.13475
Brownwood	31.70932	-98.991158
Suizhou	31.711109	113.36306
Sheikhupura	31.71306	73.978333
Fitzgerald	31.714911	-83.252647
Bayt Jala	31.71545	35.187881
Luverne	31.716551	-86.263847
Kushikino	31.716669	130.266663
Mandi	31.716669	76.916672
Madaba	31.716669	35.799999
Hamanoichi	31.716669	130.733337
Maneadero	31.716669	-116.566673
Sangla	31.716669	73.383331
Al Ubaydiyah	31.71697	35.29007
Zur Hadassa	31.717939	35.09549
Raja Sansi	31.71917	74.797783
Battir	31.71945	35.141029
Chiniot	31.719999	72.978889
Brundidge	31.72016	-85.816063
Mevo Betar	31.721769	35.106689
Fairfield	31.724609	-96.165253
Leesburg	31.732121	-84.170738
Garhdiwala	31.7325	75.750557
Miyakonojo	31.73333	131.066666
Kokubu	31.73333	130.766663
Ciudad Juarez	31.73333	-106.48333
Kajiki	31.73333	130.666672
Ash Shaykh Sad	31.737209	35.25742
Ballinger	31.738211	-99.947311
Early	31.7421	-98.94561
Nahiyat Ghammas	31.743111	44.619598
Taft	31.747101	54.20882
Bet Shemesh	31.74959	34.98877
Chuhar Kana	31.75	73.800003
Bardiyah	31.756149	25.086531
Bani Walid	31.75662	13.99422
Majitha	31.758329	74.954437
El Paso	31.75872	-106.486931
Natchitoches	31.760719	-93.086273
Palestine	31.762119	-95.630791
Abu Dis	31.76215	35.261662
Puerto Palomas	31.76667	-107.616669
Jiangyou	31.76667	104.716667
Jerusalem	31.769039	35.216331
Al Ayzariyah	31.770781	35.269161
Cuthbert	31.771271	-84.789368
Dawson	31.7735	-84.446579
Walthourville	31.774099	-81.632607
Old City	31.77667	35.234169
Baxley	31.77825	-82.348457
West Jerusalem	31.78199	35.219608
Clifton	31.782379	-97.576691
Changzhou	31.783331	119.966667
Bene Ayish	31.783331	34.75
Nadaun	31.783331	76.349998
East Jerusalem	31.78336	35.233879
Nanzhang Chengguanzhen	31.783939	111.827522
Gan Yavne	31.787371	34.706589
Az Zaayyim	31.788521	35.26511
Darya Khan	31.791229	71.103943
Center	31.79545	-94.179092
Rusk	31.796009	-95.150223
Sunland Park	31.796499	-106.579987
Daulatpur	31.797779	75.984718
West	31.80238	-97.091667
Muridke	31.8025	74.261673
Al Mishkhab	31.804159	44.49107
Jahanian Shah	31.805519	72.277107
Midway	31.805771	-81.430656
Abu Ghaush	31.80592	35.109299
Troy	31.808769	-85.969948
Anata	31.80924	35.259022
Homestead Meadows South	31.81097	-106.164268
Huilong	31.81111	121.654999
Fort Bliss	31.81357	-106.412239
Gedera	31.81456	34.77998
Ashdod	31.816669	34.650002
Sendai	31.816669	130.300003
Qadian	31.81778	75.391937
Dasua	31.818331	75.659721
Batala	31.818609	75.202782
Jandiala Sher Khan	31.81986	73.918121
Gereshk	31.82089	64.570053
Lalian	31.824141	72.799713
Bayt Surik	31.82424	35.149361
Sillanwali	31.826111	72.539841
Coleman	31.82737	-99.426453
Har Adar	31.827539	35.130932
Greenville	31.829599	-86.617752
Khangah Dogran	31.831671	73.623062
Dera Ismail Khan	31.832689	70.902397
Tira Sujanpur	31.83333	76.5
Hizma	31.83337	35.263149
Qatanne	31.83366	35.118938
Biddu	31.83478	35.149471
Dullewala	31.835871	71.436249
Al Qubaybah	31.83886	35.13678
Al Amarah	31.840639	47.139599
West Odessa	31.84235	-102.498756
Ajnala	31.842501	74.758888
Odessa	31.84568	-102.367638
Hinesville	31.84688	-81.595947
Homestead Meadows North	31.84963	-106.172852
Sonoyta	31.85	-112.833328
Bayt Anan	31.850691	35.11248
Bir Nabala	31.8508	35.203602
Al Jib	31.85203	35.184509
Jawa	31.85247	35.939281
Mazkeret Batya	31.853889	34.838612
Green Valley	31.85425	-110.993698
Ar Ram wa Dahiyat al Barid	31.855391	35.23402
Al Judayrah	31.855869	35.19706
Santa Teresa	31.85594	-106.63916
Jaba	31.857269	35.258678
Kermit	31.85763	-103.092667
Hazlehurst	31.860439	-90.395927
Givat Zeev	31.86145	35.16861
Fatehgarh Churian	31.86207	74.955338
Sukheke Mandi	31.86388	73.511223
Hefei	31.86389	117.28083
Zhangjiagang	31.865	120.538887
Ensenada	31.866671	-116.616669
Jericho	31.866671	35.450001
Nalut	31.868481	10.9812
Bayt Liqya	31.869579	35.065399
Hazlehurst	31.869631	-82.594299
Rafat	31.87096	35.191818
Nof Ayalon	31.871111	34.99081
Sahab	31.87207	36.005009
Fort Stewart	31.872169	-81.610008
Magee	31.87377	-89.733688
Yavne	31.87639	34.740002
Clayton	31.87822	-85.449661
Jawala Mukhi	31.883329	76.316673
Umm as Summaq	31.88542	35.854301
Kharbatha al Misbah	31.88546	35.07185
Faruka	31.88722	72.414398
Bayt Sira	31.8878	35.04623
Eufaula	31.89127	-85.145493
Al Bunayyat ash Shamaliyah	31.89299	35.893139
Mangla	31.893061	72.381668
Ramallah	31.89502	35.184589
Bayt Ur at Tahta	31.89609	35.081779
Baytunya	31.896601	35.170479
Burqah	31.89682	35.254299
Yazd	31.897221	54.3675
Comanche	31.897369	-98.603661
Pindi Bhattian	31.89781	73.273018
Dera Gopipur	31.9	76.216667
El Sauzal	31.9	-116.683327
Saffa	31.90563	35.06094
Al Birah	31.907209	35.220612
Modiin	31.90729	34.999008
Shorko	31.90991	70.877411
